mi0HT	SH	Memu	SMemu	TsampK	STsamp	TheaterK	STheater	Memupg	mi0MT	BT	Suscep	Permeab	Delay	nrPoAver	tbetpoint	time_ms	Treal
3,115000E-2	1,290994E-4	9,910600E-1	1,641138E-2	1,637150E+2	5,773503E-3	1,980300E+2	0,000000E+0	9,910600E-1	9,910600E-1	3,239540E-2	3,998083E-2	1,039981E+0	5,000000E+2	4,000000E+0	3,000000E+2	1,470478E+51,765222E+3
3,245000E-2	1,000000E-4	1,044060E+0	1,311488E-2	1,637350E+2	5,773503E-3	1,980250E+2	5,773503E-3	1,044060E+0	1,044060E+0	3,376200E-2	4,043157E-2	1,040432E+0	5,000000E+2	4,000000E+0	3,000000E+2	1,497672E+51,763954E+3
3,422500E-2	9,574271E-5	1,099560E+0	1,552417E-2	1,637500E+2	0,000000E+0	1,980125E+2	5,000000E-3	1,099560E+0	1,099560E+0	3,560675E-2	4,037247E-2	1,040372E+0	5,000000E+2	4,000000E+0	3,000000E+2	1,524758E+51,762718E+3
3,607500E-2	1,258306E-4	1,163060E+0	1,641138E-2	1,637650E+2	5,773503E-3	1,980150E+2	5,773503E-3	1,163060E+0	1,163060E+0	3,753654E-2	4,051405E-2	1,040514E+0	5,000000E+2	4,000000E+0	3,000000E+2	1,551900E+51,763213E+3
3,800000E-2	1,414214E-4	1,230060E+0	1,739732E-2	1,637850E+2	5,773503E-3	1,980300E+2	0,000000E+0	1,230060E+0	1,230060E+0	3,954574E-2	4,067734E-2	1,040677E+0	5,000000E+2	4,000000E+0	3,000000E+2	1,579035E+51,765401E+3
3,947500E-2	1,258306E-4	1,289060E+0	1,366260E-2	1,638025E+2	5,000000E-3	1,980300E+2	0,000000E+0	1,289060E+0	1,289060E+0	4,109488E-2	4,103561E-2	1,041036E+0	5,000000E+2	4,000000E+0	3,000000E+2	1,606155E+51,764723E+3
4,125000E-2	1,000000E-4	1,349060E+0	1,641138E-2	1,638100E+2	0,000000E+0	1,980225E+2	5,000000E-3	1,349060E+0	1,349060E+0	4,294528E-2	4,109767E-2	1,041098E+0	5,000000E+2	4,000000E+0	3,000000E+2	1,633198E+51,764217E+3
4,245000E-2	1,000000E-4	1,398060E+0	1,160460E-2	1,638100E+2	0,000000E+0	1,980075E+2	5,000000E-3	1,398060E+0	1,398060E+0	4,420685E-2	4,138643E-2	1,041386E+0	5,000000E+2	4,000000E+0	3,000000E+2	1,660348E+51,761342E+3
4,485000E-2	1,000000E-4	1,468560E+0	2,162560E-2	1,638050E+2	5,773503E-3	1,979900E+2	0,000000E+0	1,468560E+0	1,468560E+0	4,669545E-2	4,114709E-2	1,041147E+0	5,000000E+2	4,000000E+0	3,000000E+2	1,687548E+51,760815E+3
4,487500E-2	5,000000E-5	1,503560E+0	1,914854E-3	1,638100E+2	0,000000E+0	1,979900E+2	0,000000E+0	1,503560E+0	1,503560E+0	4,676443E-2	4,210427E-2	1,042104E+0	5,000000E+2	4,000000E+0	3,000000E+2	1,714672E+51,757266E+3
